SMILES,PMF,GGI10,ATSC7d,MATS1s,Xc-5d,AATS4d,GATS1dv,AATSC7s,BCUTs-1l,GATS2s,BCUTc-1l
CCCC(C)(C)CCOCCOCCOCCO,26.788854,0.04958677685950413,7.771561172376096e-16,-0.0959379920766433,0.0,1.7131782945736433,0.8790946992257299,0.04520620338220165,1.1579080770026509,1.1865392458621005,-0.4162674073907853
CCCC(C)(C)CC1=CC=C(C=C1)OCCO,19.20771,0.01652892561983471,-4.286139202855444,-0.12132990650251728,0.0,2.0,0.7591623036649215,0.008366357780796599,1.1584822020784544,0.8944748784830013,-0.5221248718940187
CCCC(C)(C)CCOC1C(C(C(C(O1)CO)O)O)O,35.125061,0.0454035302520151,-5.006944444444446,-0.19166210808165146,0.4146723119520975,1.8974358974358974,0.8204345703124999,-0.2076579569221085,1.1540121607290135,0.9285568454288634,-0.39454856054284354
CCCC(C)(C)CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,47.006721,0.1651872257932864,-16.243856332703213,-0.20822724732512482,0.768617269803962,2.236842105263158,0.8033541136184041,-0.053106652235159826,1.1531126992454381,0.9627321215436426,-0.3954594939593601
CCCC(C)(C)CC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,55.43051705922919,0.2383471074380165,-6.2578524470416355,-0.10348092348731046,0.1916383190435099,2.328358208955224,0.7278825235678027,-0.08891971512450446,1.1586307691566613,0.9500731947628647,-0.49314443451592344
CCCCCCCCOCCOCCOCCO,29.253257,0.01652892561983471,-0.6666666666666665,-0.051671732522796394,0.0,1.8235294117647058,0.8886123210952085,0.010030864197530876,1.3151816872303512,1.2219012605042021,-0.41628977491256214
CCCCCCCC1=CC=C(C=C1)OCCO,18.874375,0.02887460463218039,-2.700773349196907,-0.06403281519861836,0.0,2.0549450549450547,0.7653296449976948,-0.05371171112511997,1.3172205828823964,0.9315572048732671,-0.5221246664416026
CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,34.617369,0.08672584430160188,0.3263888888888893,-0.16630585488068889,0.4146723119520975,2.007751937984496,0.8265435222672064,-0.18040986435997397,1.1540135967626273,0.9377668588293487,-0.39457700986027855
CCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,45.377024,0.15692276298336905,-9.678638941398868,-0.19146078392478127,0.768617269803962,2.353233830845771,0.8067279659116396,-0.027682027774786476,1.1531137731587575,0.9671237713887865,-0.3954804840556717
CCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,58.47332637327619,0.155702479338843,-7.987582176771365,-0.08503532589038124,0.1916383190435099,2.454022988505747,0.7293246993524514,-0.08414236971470675,1.1595849118211443,0.9573615961424412,-0.49317696071896944
